customer_id,age,membership_years,number_of_children,quantity,unit_price,avg_purchase_value,purchase_frequency,avg_discount_used,online_purchases,in_store_purchases,total_sales,total_transactions,total_items_purchased,promotion_effectiveness,days_since_last_purchase,gender,income_bracket,marital_status,education_level,occupation,product_category,promotion_type,transaction_date,last_purchase_date,loyalty_program,churn,promo_flag
C1436,32,2,0,2.816901408450704,49.54386984829024,139.76435941489035,35.5,0.3473646036328707,126,73,9923.269518457215,3265,4813,0.6338028169014085,479,Female,High,Divorced,Master's,Student,Home,no_promotion,2024-09-06,2024-09-06,1,1,1
C1437,60,1,0,3.084507042253521,50.00022289630557,150.89664297570974,71.0,0.2689090055065504,182,55,10713.661651275392,1490,4193,0.7323943661971831,477,Female,Medium,Divorced,Bachelor's,Student,Electronics,Discount,2024-09-08,2024-09-08,1,0,1
C1438,69,4,2,2.9295774647887325,50.28786831145828,154.2872478937205,17.75,0.3452751535102992,171,44,10954.394600454154,2058,2405,0.6056338028169014,481,Other,High,Divorced,Master's,Retired,Sports,no_promotion,2024-09-04,2024-09-04,1,1,1
C1439,23,3,2,2.76056338028169,52.05462255800144,144.75034654724377,23.666666666666668,0.2798314129942158,141,63,10277.274604854307,3336,4240,0.6338028169014085,474,Male,High,Married,High School,Retired,Electronics,no_promotion,2024-09-11,2024-09-11,0,1,1
C1440,25,11,3,3.267605633802817,50.613478621247715,164.9500133285319,6.454545454545454,0.2630963333423465,156,86,11711.450946325764,3265,3637,0.5774647887323944,485,Other,Low,Divorced,High School,Retired,Beauty,no_promotion,2024-08-31,2024-08-31,0,0,1
C1441,39,10,4,3.0985915492957745,48.32995732691633,144.4060136649445,7.1,0.353634573198176,145,88,10252.82697021106,1774,7035,0.5070422535211268,480,Female,High,Divorced,Master's,Employed,Electronics,no_promotion,2024-09-05,2024-09-05,0,1,1
C1442,29,6,4,3.2253521126760565,53.450124043583365,164.7252849067278,11.833333333333334,0.2803223738473659,159,74,11695.495228377675,709,4272,0.5915492957746479,474,Other,Low,Single,PhD,Employed,Electronics,no_promotion,2024-09-11,2024-09-11,1,0,1
C1443,32,12,2,3.0704225352112675,48.16248868475386,146.78305206503555,5.916666666666667,0.3013787163447232,126,99,10421.596696617524,2697,2418,0.6338028169014085,478,Female,Medium,Single,PhD,Self-Employed,Home,BOGO,2024-09-07,2024-09-07,0,0,1
C1444,66,12,1,2.915492957746479,50.799613646767014,156.1525752760886,5.916666666666667,0.2777822123935807,131,85,11086.832844602292,1135,7231,0.4507042253521127,475,Male,Medium,Married,Master's,Employed,Beauty,no_promotion,2024-09-10,2024-09-10,1,0,1
C1445,18,7,3,2.8309859154929575,50.98795800908281,142.00316927668845,10.142857142857142,0.3177723769470114,135,66,10082.22501864488,3052,5383,0.647887323943662,472,Female,Medium,Married,PhD,Retired,Books,BOGO,2024-09-13,2024-09-13,0,0,1
C1446,24,9,1,2.8028169014084505,53.410854968047985,143.09085496804798,7.888888888888888,0.24589114492409941,133,70,10159.450702731407,2200,908,0.647887323943662,471,Female,High,Married,Master's,Student,Books,BOGO,2024-09-14,2024-09-14,1,0,1
C1447,33,7,4,3.2253521126760565,52.28000441844957,169.6576277260507,10.142857142857142,0.3145808018625943,178,63,12045.691568549599,2129,2496,0.5774647887323944,471,Other,Low,Divorced,PhD,Student,Beauty,no_promotion,2024-09-14,2024-09-14,0,0,1
C1448,62,6,3,2.943661971830986,50.06594382224032,149.88211347739878,11.833333333333334,0.35173901412927033,162,46,10641.630056895314,1561,4961,0.5492957746478874,468,Other,Medium,Single,Master's,Employed,Sports,no_promotion,2024-09-17,2024-09-17,0,1,1
C1449,18,3,3,3.1267605633802815,49.77348335649482,158.0346101170582,23.666666666666668,0.36625272296393063,165,63,11220.457318311133,1703,5475,0.5774647887323944,470,Male,High,Married,PhD,Employed,Books,no_promotion,2024-09-15,2024-09-15,0,1,1
C1450,45,1,0,2.8732394366197185,51.387219814903645,152.07158601208675,71.0,0.22867638453145128,154,61,10797.08260685816,3265,7090,0.6197183098591549,463,Other,Low,Divorced,PhD,Retired,Sports,no_promotion,2024-09-22,2024-09-22,1,0,1
C1451,30,15,2,3.1690140845070425,51.01817331766912,162.89889045377507,4.733333333333333,0.271217528920017,132,100,11565.82122221803,3336,6327,0.5492957746478874,467,Male,Low,Single,Bachelor's,Employed,Beauty,no_promotion,2024-09-18,2024-09-18,1,1,1
C1452,66,11,2,3.0140845070422535,56.221350308940735,170.19064608358863,6.454545454545454,0.22460125134857833,157,66,12083.535871934793,2342,6745,0.5211267605633803,461,Male,High,Divorced,High School,Student,Sports,no_promotion,2024-09-24,2024-09-24,0,1,1
C1453,60,6,2,3.056338028169014,48.62938750553143,147.10712748691446,11.833333333333334,0.23804484332045106,160,70,10444.606051570927,3052,1846,0.5915492957746479,463,Male,Low,Single,Master's,Student,Clothing,no_promotion,2024-09-22,2024-09-22,0,0,1
C1454,70,1,2,2.6056338028169015,54.086491945911476,142.43212574872837,71.0,0.2884688848433594,144,57,10112.680928159714,1632,4302,0.5915492957746479,461,Female,High,Divorced,Master's,Self-Employed,Beauty,no_promotion,2024-09-24,2024-09-24,0,0,1
C1455,57,12,3,2.9295774647887325,50.131183636103906,149.42656553033112,5.916666666666667,0.2840025069702715,168,45,10609.286152653509,2271,7162,0.6338028169014085,459,Female,Low,Single,Bachelor's,Employed,Clothing,no_promotion,2024-09-26,2024-09-26,0,0,1
C1456,27,4,1,2.8028169014084505,50.75211969901221,138.43057040323754,17.75,0.27138995838482305,154,61,9828.570498629866,1490,5736,0.5352112676056338,462,Female,Low,Single,Master's,Self-Employed,Home,no_promotion,2024-09-23,2024-09-23,0,0,1
C1457,26,13,1,3.028169014084507,53.81780017046178,156.01729048176864,5.461538461538462,0.3381109326765511,150,79,11077.227624205574,2839,6390,0.6619718309859155,456,Male,Medium,Married,Master's,Student,Beauty,Discount,2024-09-29,2024-09-29,1,1,1
C1458,42,13,2,3.0704225352112675,52.88785854782528,164.2839981786871,5.461538461538462,0.23313725878551608,175,44,11664.163870686785,496,7173,0.5915492957746479,459,Other,High,Single,High School,Self-Employed,Electronics,no_promotion,2024-09-26,2024-09-26,0,0,1
C1459,64,12,3,3.140845070422535,51.06067811487339,163.6833541712114,5.916666666666667,0.33671041174244937,172,57,11621.51814615601,2200,5263,0.6056338028169014,456,Female,Medium,Divorced,High School,Self-Employed,Books,no_promotion,2024-09-29,2024-09-29,1,1,1
C1460,39,14,4,3.1549295774647885,52.105984461501016,162.99527732816503,5.071428571428571,0.2270509966952415,170,61,11572.664690299716,1135,6611,0.6056338028169014,458,Other,High,Single,PhD,Retired,Sports,no_promotion,2024-09-27,2024-09-27,0,1,1
C1461,55,7,1,2.9295774647887325,50.31861119392251,145.75233209963372,10.142857142857142,0.2821531326604664,162,62,10348.415579073993,2413,7304,0.6338028169014085,466,Other,Low,Single,Master's,Student,Books,Discount,2024-09-19,2024-09-19,1,0,1
C1462,19,9,3,3.295774647887324,50.086771214112595,166.2431092422816,7.888888888888888,0.33375018730678735,167,76,11803.260756201995,1774,2079,0.5915492957746479,461,Female,High,Single,High School,Student,Books,no_promotion,2024-09-24,2024-09-24,1,0,1
C1463,69,11,3,2.788732394366197,52.92044212295453,146.4025547990109,6.454545454545454,0.3475440992439441,135,73,10394.581390729772,2555,5522,0.6619718309859155,451,Other,Low,Divorced,PhD,Retired,Sports,BOGO,2024-10-04,2024-10-04,1,0,1
C1464,59,1,3,3.1549295774647885,50.76863416847013,164.34260746206894,71.0,0.22102962616133376,148,81,11668.325129806895,3123,3272,0.5774647887323944,449,Male,Medium,Divorced,Master's,Self-Employed,Sports,no_promotion,2024-10-06,2024-10-06,1,1,1
C1465,44,11,0,2.971830985915493,54.67693473379278,158.963372737988,6.454545454545454,0.24770900887506225,140,83,11286.39946439715,2697,6952,0.49295774647887325,454,Other,High,Divorced,PhD,Student,Home,no_promotion,2024-10-01,2024-10-01,1,0,1
C1466,49,3,1,2.8450704225352115,54.711839869299865,156.41256186142073,23.666666666666668,0.2542086448643817,158,54,11105.291892160873,3265,4317,0.6338028169014085,457,Male,Low,Married,Master's,Unemployed,Clothing,no_promotion,2024-09-28,2024-09-28,1,0,1
C1467,67,9,1,3.295774647887324,53.50816707519835,178.12844682645303,7.888888888888888,0.3622552412370452,142,105,12647.119724678165,2342,2646,0.647887323943662,447,Male,Medium,Married,PhD,Self-Employed,Home,Discount,2024-10-08,2024-10-08,1,1,1
C1468,32,8,0,3.2535211267605635,50.53793092387625,164.9904996898038,8.875,0.32753784007878256,137,97,11714.32547797607,3549,5622,0.5352112676056338,449,Male,High,Married,PhD,Unemployed,Home,no_promotion,2024-10-06,2024-10-06,0,0,1
C1469,40,6,1,3.3098591549295775,50.4376773558281,170.13302946850416,11.833333333333334,0.2918549021490258,167,73,12079.445092263795,2981,4565,0.6056338028169014,455,Male,Medium,Divorced,PhD,Self-Employed,Sports,no_promotion,2024-09-30,2024-09-30,1,0,1
C1470,24,2,3,2.859154929577465,46.95331932217068,137.28635695420053,35.5,0.2325880686171396,136,78,9747.331343748237,3265,1124,0.6056338028169014,445,Male,Medium,Married,PhD,Student,Sports,no_promotion,2024-10-10,2024-10-10,0,0,1
C1471,68,3,3,3.1549295774647885,49.360191042993904,157.91926507412447,23.666666666666668,0.2905436478248962,167,61,11212.267820262838,638,3272,0.5492957746478874,444,Female,Low,Single,High School,Student,Beauty,no_promotion,2024-10-11,2024-10-11,0,0,1
C1472,23,4,0,2.7183098591549295,50.01631828108459,139.55054363319726,17.75,0.22362243730830433,135,64,9908.088597957005,1774,2606,0.6338028169014085,451,Other,Low,Married,Master's,Self-Employed,Clothing,BOGO,2024-10-04,2024-10-04,0,0,1
C1473,24,12,2,3.1549295774647885,47.98735180286954,149.05752050714753,5.916666666666667,0.22355092347789185,151,78,10583.083956007475,425,1216,0.5492957746478874,440,Male,High,Single,Master's,Unemployed,Beauty,no_promotion,2024-10-15,2024-10-15,1,0,1
C1474,22,15,4,2.915492957746479,47.59060403865484,136.52279803145748,4.733333333333333,0.24240785335901213,143,64,9693.118660233482,3478,2689,0.647887323943662,444,Female,High,Divorced,PhD,Unemployed,Books,BOGO,2024-10-11,2024-10-11,1,0,1
C1475,60,4,4,3.3098591549295775,48.934830204256976,164.31917997195748,17.75,0.2612496050338907,189,52,11666.661778008982,1135,1793,0.4788732394366197,443,Male,Low,Divorced,Master's,Unemployed,Electronics,no_promotion,2024-10-12,2024-10-12,0,0,1
C1476,59,11,2,2.7183098591549295,52.08232778373655,144.87684250613924,6.454545454545454,0.22666301199697594,128,73,10286.255817935886,922,6296,0.5633802816901409,440,Female,Low,Single,Bachelor's,Student,Clothing,no_promotion,2024-10-15,2024-10-15,0,0,1
C1477,59,13,1,3.0422535211267605,49.00501031673307,145.9254534854105,5.461538461538462,0.33172942316353504,143,76,10360.707197464144,638,5893,0.6901408450704225,443,Other,Low,Single,PhD,Retired,Beauty,BOGO,2024-10-12,2024-10-12,0,0,1
C1478,22,14,4,3.0,52.099061928554,158.8137576599249,5.071428571428571,0.3144616618518591,165,49,11275.776793854668,2697,5110,0.5211267605633803,436,Male,High,Married,Bachelor's,Retired,Clothing,no_promotion,2024-10-19,2024-10-19,1,1,1
C1479,62,6,2,2.8028169014084505,50.71551304933062,131.97728355651225,11.833333333333334,0.34446298914147605,149,63,9370.38713251237,2413,4170,0.6619718309859155,437,Other,Low,Married,High School,Self-Employed,Home,Discount,2024-10-18,2024-10-18,0,0,1
C1480,70,3,2,2.8309859154929575,54.267661730078395,160.22264740381877,23.666666666666668,0.2797024192149517,141,60,11375.807965671132,1490,5240,0.7323943661971831,438,Other,High,Married,PhD,Student,Clothing,Discount,2024-10-17,2024-10-17,0,0,1
C1481,50,13,0,3.028169014084507,50.95571190055572,154.24017154588486,5.461538461538462,0.31535597454453923,129,93,10951.052179757826,567,5820,0.676056338028169,433,Other,Medium,Single,Bachelor's,Student,Home,Discount,2024-10-22,2024-10-22,0,0,1
C1482,56,15,4,3.0422535211267605,51.74605423797707,152.7292873744435,4.733333333333333,0.212787670183084,168,51,10843.779403585488,2058,5679,0.6056338028169014,433,Female,High,Married,Bachelor's,Employed,Clothing,no_promotion,2024-10-22,2024-10-22,0,0,1
C1483,19,11,0,2.887323943661972,51.9011322424865,150.98705869929046,6.454545454545454,0.23815244321520118,126,83,10720.081167649623,1277,4249,0.5352112676056338,433,Other,Low,Divorced,Bachelor's,Student,Home,no_promotion,2024-10-22,2024-10-22,1,0,1
C1484,33,12,3,3.0422535211267605,49.125701057695515,146.1000672548786,5.916666666666667,0.3233262639510982,171,59,10373.10477509638,1277,5540,0.6197183098591549,434,Other,Medium,Single,Master's,Employed,Clothing,no_promotion,2024-10-21,2024-10-21,1,0,1
C1485,58,11,2,2.943661971830986,52.60062403982423,150.6353325866907,6.454545454545454,0.324118244045591,143,70,10695.10861365504,1064,7165,0.5352112676056338,435,Other,Medium,Married,PhD,Retired,Electronics,no_promotion,2024-10-20,2024-10-20,0,1,1
C1486,41,10,4,2.9295774647887325,51.815732757303266,157.58302998369942,7.1,0.35999144743104755,166,54,11188.395128842658,993,1481,0.6338028169014085,429,Male,High,Married,Bachelor's,Unemployed,Electronics,BOGO,2024-10-26,2024-10-26,0,0,1
C1487,70,11,2,3.0985915492957745,50.70473083310872,158.61962755778697,6.454545454545454,0.32366437296652295,160,68,11261.993556602874,496,6180,0.6056338028169014,426,Female,High,Married,Bachelor's,Student,Beauty,no_promotion,2024-10-29,2024-10-29,1,1,1
C1488,46,4,2,3.0140845070422535,53.95682501349033,158.02455954751326,17.75,0.3298850098353348,136,91,11219.743727873441,2697,7027,0.5633802816901409,425,Male,Medium,Single,Bachelor's,Self-Employed,Beauty,no_promotion,2024-10-30,2024-10-30,1,0,1
C1489,22,6,2,3.0140845070422535,50.40660728513709,150.59007867920658,11.833333333333334,0.35371369202928055,157,60,10691.895586223667,2697,4114,0.5633802816901409,424,Male,Low,Single,High School,Self-Employed,Electronics,no_promotion,2024-10-31,2024-10-31,1,0,1
C1490,46,14,3,2.887323943661972,48.786499284822554,137.72032251330708,5.071428571428571,0.30643984222492693,149,71,9778.142898444803,2768,1623,0.6056338028169014,425,Female,Low,Divorced,High School,Self-Employed,Home,no_promotion,2024-10-30,2024-10-30,0,0,1
C1491,62,14,3,2.915492957746479,50.689296394487705,146.5805640001215,5.071428571428571,0.2412100702887582,157,59,10407.220044008627,3336,2336,0.6056338028169014,432,Male,Low,Married,Bachelor's,Unemployed,Beauty,no_promotion,2024-10-23,2024-10-23,1,0,1
C1492,56,7,1,3.3661971830985915,49.8687421434588,162.88777572615106,10.142857142857142,0.32682250744019803,165,79,11565.032076556725,2058,6697,0.6338028169014085,421,Other,Low,Divorced,PhD,Student,Sports,no_promotion,2024-11-03,2024-11-03,1,0,1
C1493,37,9,4,3.112676056338028,50.43959815780742,157.03016153808912,7.888888888888888,0.353223638108919,169,63,11149.141469204327,638,5048,0.647887323943662,421,Male,Low,Single,Bachelor's,Unemployed,Sports,BOGO,2024-11-03,2024-11-03,1,0,1
C1494,64,13,3,3.1690140845070425,49.32286463300653,158.93577699761113,5.461538461538462,0.2636577097965587,173,58,11284.44016683039,638,4695,0.49295774647887325,427,Male,Low,Single,High School,Retired,Sports,no_promotion,2024-10-28,2024-10-28,1,1,1
C1495,46,12,3,3.0704225352112675,46.184770506944304,142.50769180252306,5.916666666666667,0.3446208469322322,175,54,10118.046117979136,1845,2700,0.6338028169014085,426,Female,High,Divorced,Bachelor's,Employed,Beauty,no_promotion,2024-10-29,2024-10-29,0,0,1
C1496,40,13,4,2.943661971830986,52.268372927527,154.9256674545364,5.461538461538462,0.2578327599438544,141,69,10999.722389272085,2768,3044,0.5774647887323944,418,Male,Medium,Single,Bachelor's,Student,Clothing,no_promotion,2024-11-06,2024-11-06,1,0,1
C1497,49,14,4,2.915492957746479,52.83657450679373,157.19808380157428,5.071428571428571,0.33281612842795094,131,77,11161.063949911773,1987,1977,0.5633802816901409,418,Female,Medium,Married,Bachelor's,Retired,Electronics,no_promotion,2024-11-06,2024-11-06,1,1,1
C1498,50,9,2,3.295774647887324,48.34181891567205,162.92558552184315,7.888888888888888,0.2860694028791253,161,86,11567.716572050864,1135,3283,0.5070422535211268,433,Female,Low,Single,Bachelor's,Employed,Beauty,no_promotion,2024-10-22,2024-10-22,1,0,1
C1499,20,1,1,2.943661971830986,50.950250338988,146.95378690620757,71.0,0.3197809339874757,133,72,10433.718870340737,3549,4535,0.5633802816901409,414,Other,Low,Single,High School,Employed,Electronics,no_promotion,2024-11-10,2024-11-10,1,0,1
