age,membership_years,number_of_children,quantity,unit_price,avg_purchase_value,purchase_frequency,avg_discount_used,online_purchases,in_store_purchases,total_transactions,total_items_purchased,promotion_effectiveness,days_since_last_purchase,loyalty_program,promo_flag,gender_Female,gender_Male,gender_Other,income_bracket_High,income_bracket_Low,income_bracket_Medium,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_Bachelor's,education_level_High School,education_level_Master's,education_level_PhD,occupation_Employed,occupation_Retired,occupation_Self-Employed,occupation_Student,occupation_Unemployed,product_category_Beauty,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Groceries,product_category_Home,product_category_Home Goods,product_category_Sports,product_category_Toys,promotion_type_20% Off,promotion_type_BOGO,promotion_type_Buy One Get One Free,promotion_type_Discount,promotion_type_Seasonal Discount,churn_prob
33,12,3,2.3661971830985915,48.66591549295775,114.53915492957746,5.916666666666667,0.15,71,0,1278,5396,1.0,373,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
21,1,2,3.0694444444444446,53.13786011582332,160.44135812524772,72.0,0.3277988332748605,158,68,2591,1874,0.5138888888888888,817,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.075
40,10,4,2.7777777777777777,51.45367248118778,146.79796188800776,7.199999999999999,0.2654534749452277,140,67,2303,6173,0.5416666666666666,815,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1
68,2,3,3.1527777777777777,50.7378004534024,157.51439625805403,36.0,0.2479089546107361,154,77,863,1663,0.6111111111111112,836,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13
27,6,2,2.5277777777777777,50.42819444444444,129.58888888888887,12.0,0.14,0,72,1872,6264,1.0,377,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.005
25,2,1,2.436619718309859,49.808873239436615,123.64422535211268,35.5,0.05,355,0,3124,3976,1.0,494,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.985
65,15,2,2.611111111111111,50.79430555555555,133.06875000000002,4.8,0.03,0,144,2880,2232,1.0,371,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
45,5,4,2.591549295774648,50.189577464788734,132.46394366197185,14.2,0.06,213,0,1633,7171,1.0,373,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
23,5,0,2.605633802816901,46.57887323943662,122.05042253521128,14.2,10.441826594846464,142,710,1988,1207,1.0,380,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
36,5,4,2.5694444444444446,51.64277777777778,135.90430555555557,14.4,6.181456079389093,648,72,720,5256,1.0,377,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
35,6,2,2.583333333333333,51.45574285749226,131.54949920774683,12.0,0.3464655915451053,134,59,935,7166,0.6388888888888888,847,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095
68,1,4,2.5277777777777777,50.08416666666667,126.16388888888888,72.0,0.01,288,0,792,5760,1.0,371,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
43,10,0,2.5416666666666665,54.17111111111112,139.54625,7.199999999999999,0.3,288,0,3312,2232,1.0,371,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
38,8,0,2.5,48.27319444444444,121.40736111111111,9.0,0.2,0,216,2664,4392,1.0,382,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.005
52,6,3,2.619718309859155,49.08422535211268,130.26915492957747,11.833333333333334,0.17,142,0,1349,1704,1.0,497,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
62,15,2,2.4166666666666665,49.99347222222222,124.05180555555556,4.8,0.08,72,0,1512,4608,1.0,370,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
58,4,4,2.486111111111111,48.907916666666665,119.85708333333336,18.0,7.040439272233234,720,288,2736,2016,1.0,370,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
19,11,1,3.25,49.33545584584539,154.2251958958936,6.545454545454546,0.2453747995174061,180,65,2879,4837,0.6111111111111112,826,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.085
68,1,4,2.625,48.98180555555555,129.29888888888888,72.0,0.01,288,0,792,5760,1.0,371,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.005
30,15,2,2.732394366197183,50.709154929577466,136.7338028169014,4.733333333333333,0.22,142,0,3337,6248,1.0,510,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.975
57,12,3,2.380281690140845,48.16943661971831,112.586338028169,5.916666666666667,0.01,213,0,2272,7171,1.0,377,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
67,5,1,2.4507042253521125,46.85366197183099,113.81042253521127,14.2,0.25,142,0,1562,7029,1.0,490,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.985
38,4,1,2.5972222222222223,52.434583333333336,136.81166666666667,18.0,0.06,288,0,1728,2880,1.0,492,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.985
57,9,1,2.5416666666666665,47.80833333333333,123.90625,8.0,0.08,0,216,2808,1944,1.0,494,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.965
41,10,1,2.492957746478873,50.9474647887324,128.1087323943662,7.1,0.16,142,0,568,6177,1.0,376,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
69,10,2,2.4722222222222223,51.21736111111111,126.78472222222224,7.199999999999999,11.988521437096658,288,720,1080,2952,1.0,370,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
46,14,3,2.6338028169014085,47.64521126760563,123.41732394366198,5.071428571428571,0.28,0,71,2769,1491,1.0,370,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
23,2,0,2.2535211267605635,46.70591549295774,102.7412676056338,35.5,0.02,284,0,639,5964,1.0,376,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
49,14,4,2.915492957746479,52.83657450679373,157.19808380157428,5.071428571428571,0.3328161284279509,131,77,1987,1977,0.5633802816901409,425,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.685
50,12,2,2.6338028169014085,51.96788732394366,135.71422535211266,5.916666666666667,0.19,284,0,1491,2485,1.0,372,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025
26,13,1,2.464788732394366,45.5825352112676,111.1012676056338,5.461538461538462,0.15,497,0,2840,6674,1.0,522,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.99
68,11,1,2.861111111111111,49.49361111111111,144.82819444444445,6.545454545454546,0.22,216,0,3312,5112,1.0,372,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.005
66,12,0,2.563380281690141,49.16084507042254,126.1243661971831,5.916666666666667,12.246906308329049,213,355,1917,6532,1.0,372,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
50,10,4,2.5211267605633805,47.95140845070423,122.64478873239436,7.1,0.25,426,0,2130,7100,1.0,493,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.995
57,10,1,2.323943661971831,49.59549295774648,115.94084507042253,7.1,0.17,213,0,2414,4757,1.0,492,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.995
32,8,0,2.464788732394366,51.13042253521127,127.43704225352114,8.875,0.08,213,0,3550,5609,1.0,373,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
20,2,1,2.375,49.989444444444445,118.6086111111111,36.0,0.09,360,0,2664,3456,1.0,370,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.01
58,13,1,2.875,49.81777777777778,145.68180555555557,5.538461538461538,12.497540224720405,576,216,576,2664,1.0,371,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
44,9,2,2.605633802816901,49.98323943661972,133.70985915492955,7.888888888888888,6.785057725304087,497,0,3266,5609,1.0,372,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
66,11,1,2.380281690140845,49.0143661971831,116.9387323943662,6.454545454545454,0.23,71,0,2982,7100,1.0,490,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.99
40,13,4,2.309859154929577,50.71535211267606,115.98211267605632,5.461538461538462,0.25,142,0,2769,2982,1.0,370,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.005
63,4,2,2.458333333333333,44.95597222222222,111.2265277777778,18.0,0.19,0,360,504,2448,1.0,386,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
34,11,0,2.3472222222222223,40.32333333333333,96.1725,6.545454545454546,10.060466925235062,72,504,648,3744,1.0,375,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
38,4,0,2.458333333333333,48.44,120.34680555555556,18.0,0.16,144,0,3384,2592,1.0,497,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.99
65,4,4,2.6666666666666665,48.44875,132.495,18.0,9.824867521735362,432,144,1800,6552,1.0,372,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
35,12,0,2.486111111111111,49.37833333333333,118.78097222222222,6.0,5.543592706147611,576,360,864,5616,1.0,372,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0
51,14,1,2.458333333333333,49.435833333333335,120.48208333333332,5.142857142857143,5.486951393525363,72,648,1944,4896,1.0,370,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
50,7,1,2.267605633802817,48.982253521126765,113.65338028169016,10.142857142857142,0.14,142,0,2840,3266,1.0,370,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.015
46,14,2,2.5,51.551944444444445,130.0643055555555,5.142857142857143,0.27,0,216,1080,2880,1.0,370,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
18,15,3,2.408450704225352,48.09380281690141,116.79084507042252,4.733333333333333,0.28,213,0,3266,4686,1.0,379,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
47,11,1,2.563380281690141,48.61521126760563,124.77929577464788,6.454545454545454,7.038417437673107,0,355,2059,5538,1.0,372,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
27,10,1,2.6901408450704225,50.85394366197183,136.53056338028168,7.1,0.22,142,0,1491,2130,1.0,496,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.995
46,9,3,2.676056338028169,50.236338028169016,135.15338028169012,7.888888888888888,0.23,142,0,3621,6745,1.0,376,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.005
18,1,4,2.591549295774648,51.23577464788732,134.95183098591548,71.0,0.22,213,0,1278,2769,1.0,372,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.005
29,2,3,2.4788732394366195,49.80098591549296,123.90802816901407,35.5,10.422353915074105,284,71,3550,6532,1.0,375,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
49,9,1,2.5211267605633805,47.06366197183099,121.66281690140843,7.888888888888888,0.16,213,0,1420,3976,1.0,374,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.01
40,10,4,2.4788732394366195,49.848591549295776,123.66281690140843,7.1,0.0,0,213,2272,6106,1.0,388,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
49,14,1,2.6527777777777777,54.82111111111111,145.40708333333333,5.142857142857143,0.15,288,0,1512,7344,1.0,495,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.995
26,4,2,2.5774647887323945,48.275211267605634,124.09887323943664,17.75,0.21,284,0,852,3195,1.0,373,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.01
19,13,3,2.3380281690140845,48.13535211267606,108.50901408450704,5.461538461538462,0.21,213,0,3408,5041,1.0,493,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.985
24,2,4,2.4027777777777777,45.782222222222224,111.17166666666668,36.0,10.783070662780508,576,576,2160,1944,1.0,371,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
32,4,3,2.5211267605633805,49.38239436619718,125.04859154929578,17.75,10.883620836964743,213,710,2201,1917,1.0,376,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
50,7,1,2.4722222222222223,49.35111111111111,121.97833333333334,10.285714285714286,0.13,0,216,3456,936,1.0,517,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.97
25,14,0,2.486111111111111,50.86805555555556,127.18402777777776,5.142857142857143,0.17,0,144,1584,7128,1.0,497,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.995
49,5,4,2.507042253521127,51.74845070422535,130.416338028169,14.2,0.02,142,0,3266,994,1.0,371,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
55,3,3,2.732394366197183,46.511830985915495,126.46605633802815,23.666666666666668,9.222769018017392,568,71,568,852,1.0,370,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.005
24,9,1,2.23943661971831,49.820422535211264,112.83605633802816,7.888888888888888,0.1,284,0,2201,994,1.0,378,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
34,11,0,2.5694444444444446,49.71833333333333,126.72125,6.545454545454546,10.060466925235062,72,504,648,3744,1.0,372,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.005
25,11,3,2.323943661971831,46.36225352112676,107.53112676056338,6.454545454545454,0.11,0,284,3266,3692,1.0,370,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.02
32,7,1,2.611111111111111,52.95444444444445,137.44416666666666,10.285714285714286,0.05,216,0,792,4248,1.0,490,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.965
53,8,3,3.0694444444444446,49.40883244475915,148.30927511205522,9.0,0.3334808089280088,142,89,3527,4250,0.6666666666666666,580,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.785
33,2,4,2.513888888888889,49.79194444444445,122.09555555555556,36.0,5.864957945911096,648,648,3312,3168,1.0,371,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
49,11,4,2.605633802816901,50.83098591549296,135.54633802816903,6.454545454545454,10.416272228669367,213,355,2840,4615,1.0,371,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
26,13,1,3.028169014084507,53.81780017046178,156.01729048176864,5.461538461538462,0.3381109326765511,150,79,2839,6390,0.6619718309859155,463,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.695
19,13,3,2.638888888888889,51.40430555555556,135.71152777777775,5.538461538461538,0.21,216,0,3456,5112,1.0,495,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.98
22,14,2,2.5211267605633805,46.99352112676056,118.08549295774648,5.071428571428571,13.0802703786225,71,710,3337,2556,1.0,379,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
63,4,2,2.535211267605634,47.907042253521126,121.09281690140844,17.75,0.19,0,355,497,2414,1.0,373,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
66,12,1,2.2777777777777777,49.48805555555556,110.11263888888888,6.0,0.08,0,216,3240,4896,1.0,502,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.985
40,2,0,2.361111111111111,48.68708333333333,115.31777777777776,36.0,0.08,144,0,1296,6048,1.0,376,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
28,5,1,2.513888888888889,44.83986111111111,110.68722222222222,14.4,14.89490852814388,360,216,2016,5976,1.0,371,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
47,8,1,3.013888888888889,52.32090651487053,152.5638963630744,9.0,0.3264948622308632,144,72,863,3023,0.5694444444444444,725,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09
48,10,1,2.507042253521127,51.60478873239437,130.0056338028169,7.1,0.3,213,0,2840,4615,1.0,370,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
65,7,1,2.3472222222222223,55.465833333333336,129.63958333333332,10.285714285714286,0.18,0,144,576,6696,1.0,498,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99
21,1,2,2.4444444444444446,51.2475,128.19166666666666,72.0,0.02,0,72,2592,1728,1.0,374,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
67,10,4,2.9722222222222223,47.204001226499535,143.69797590172084,7.199999999999999,0.3548353248200475,170,54,3023,1867,0.6527777777777778,918,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.855
58,1,0,2.676056338028169,53.33169014084508,143.19267605633803,71.0,0.26,284,0,1704,2343,1.0,493,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.975
66,12,0,2.680555555555556,51.38583333333334,135.61027777777778,6.0,0.1,0,216,3456,2520,1.0,372,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.015
38,4,0,2.464788732394366,47.95957746478874,118.29140845070424,17.75,0.16,142,0,3337,2556,1.0,490,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.99
58,11,2,2.4444444444444446,51.00305555555556,128.74902777777777,6.545454545454546,0.18,0,216,1080,7272,1.0,494,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
23,2,0,2.4788732394366195,45.930281690140845,112.35338028169016,35.5,0.02,284,0,639,5964,1.0,375,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.005
66,15,4,2.458333333333333,53.781527777777775,131.41472222222222,4.8,11.526385894687447,720,360,1008,4104,1.0,371,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0
42,3,3,2.4788732394366195,50.138028169014085,122.90084507042252,23.666666666666668,6.2308236598892215,639,710,1136,4757,1.0,375,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.005
36,6,4,3.1944444444444446,50.54592890910329,165.73482674752427,12.0,0.2733198460135158,138,94,1655,4906,0.6111111111111112,621,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09
40,13,4,2.1666666666666665,51.954166666666666,112.4063888888889,5.538461538461538,0.25,144,0,2808,3024,1.0,372,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005
55,12,4,2.619718309859155,45.45450704225352,117.5312676056338,5.916666666666667,6.984031468775303,355,497,1065,5893,1.0,380,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.005
47,8,1,2.464788732394366,51.18450704225352,124.24225352112676,8.875,12.707630080622156,0,71,781,2769,1.0,374,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,1,2,2.430555555555556,54.64138888888888,129.15833333333333,72.0,0.02,0,72,2592,1728,1.0,380,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.005
41,3,3,2.5774647887323945,46.58352112676056,117.44140845070424,23.666666666666668,7.683813403410546,71,497,3337,3124,1.0,391,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
41,11,4,3.055555555555556,50.86472711257559,156.21085289474678,6.545454545454546,0.3386503901423259,156,73,2159,6480,0.6666666666666666,914,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.125
55,1,4,2.704225352112676,52.24985915492958,143.4011267605634,71.0,11.963909765832623,568,284,2485,3550,1.0,373,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
34,8,3,2.5,50.83166666666667,126.30777777777776,9.0,0.23,0,288,2592,3744,1.0,371,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
26,5,1,2.9722222222222223,49.46078202029769,153.05201697007965,14.4,0.2556799516258726,170,45,1223,2514,0.6944444444444444,587,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.79
60,10,3,2.5211267605633805,47.30788732394366,118.71422535211266,7.1,0.18,355,0,2982,2414,1.0,506,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0
57,8,4,2.605633802816901,47.069014084507046,128.24732394366197,8.875,0.25,71,0,852,1136,1.0,383,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
