customer_id,age,gender,income_bracket,loyalty_program,membership_years,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_category,quantity,unit_price,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,online_purchases,in_store_purchases,total_sales,total_transactions,total_items_purchased,promotion_type,promotion_effectiveness,days_since_last_purchase,churn
C1119,34,Male,Medium,Yes,3,Single,1,High School,Employed,T1119,2023-04-30,Clothing,4,185.2978862432215,90.04475029525058,Yearly,2023-04-30,10.044441231174602,9,3,4123.78013064751,45,64,Seasonal Discount,Low,62,0
C1120,40,Other,High,Yes,3,Married,0,PhD,Retired,T1120,2023-05-01,Home Goods,3,127.56257356347685,25.318079102927165,Weekly,2023-05-01,13.281031919823771,9,6,2711.656240802125,6,54,20% Off,Medium,61,0
C1121,23,Other,Medium,Yes,7,Married,4,High School,Employed,T1121,2023-05-02,Home Goods,4,9.678520834599428,91.2931249657867,Weekly,2023-05-02,6.967388763654297,1,0,127.16686645047344,17,67,20% Off,Medium,60,0
C1122,36,Other,Medium,No,14,Single,0,High School,Self-Employed,T1122,2023-05-03,Toys,5,190.80854442823903,143.4752416832761,Monthly,2023-05-03,12.27544002550685,5,9,1606.8502883863134,8,26,Seasonal Discount,Low,59,0
C1123,50,Male,Medium,No,10,Single,4,High School,Retired,T1123,2023-05-04,Clothing,5,82.97604511829016,15.353049265467996,Yearly,2023-05-04,11.089962079516514,7,5,,29,94,Seasonal Discount,High,58,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,T1124,2023-05-05,Clothing,1,15.464032363283364,,Monthly,2023-05-05,11.526385894687447,10,5,559.0143834825792,14,57,,Low,57,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,T1125,2023-05-06,Electronics,5,20.66361838235973,,Monthly,2023-05-06,8.584461473378543,0,0,4012.537610770167,9,71,Buy One Get One Free,Low,56,0
C1126,67,Female,Medium,Yes,14,Single,2,High School,Student,T1126,2023-05-07,Groceries,2,121.07853883928968,104.3899124051933,Yearly,2023-05-07,11.627101930605509,5,8,,47,72,Buy One Get One Free,High,55,0
C1127,65,Female,Low,No,7,Divorced,1,PhD,Self-Employed,T1127,2023-05-08,Groceries,4,169.48962975831463,36.184174085818526,Monthly,2023-05-08,7.833920923818995,10,8,2413.626611129905,7,91,Buy One Get One Free,High,54,0
C1128,47,Female,Low,No,11,Single,1,Master's,Retired,T1128,2023-05-09,Clothing,3,174.33026038483277,127.08034848368202,Yearly,2023-05-09,7.038417437673107,0,5,1212.368451314983,29,78,Seasonal Discount,Medium,53,0
C1129,56,Female,Low,No,1,Single,3,PhD,Unemployed,T1129,2023-05-10,Groceries,5,67.44463975368794,,,2023-05-10,9.99205815441885,7,9,4531.283021702034,43,33,Buy One Get One Free,Medium,52,0
C1130,70,Female,High,No,6,Single,1,PhD,Student,T1130,2023-05-11,Toys,4,9.071669051566776,145.97672749895372,Monthly,2023-05-11,7.593953421698728,5,6,2751.0052959332725,47,11,,Medium,51,0
C1131,55,Female,Low,No,11,Single,2,Master's,Retired,T1131,2023-05-12,Clothing,5,118.53547792295926,144.1680867145894,Monthly,2023-05-12,13.77618329310071,4,0,4751.608619061825,49,67,Buy One Get One Free,Low,50,0
C1132,30,Female,Low,No,12,Single,3,Master's,Retired,T1132,2023-05-13,Electronics,2,75.45907396684437,17.364934575269707,,2023-05-13,9.407550945435665,7,0,4182.839540095358,7,86,Seasonal Discount,Low,49,0
C1133,49,Female,Medium,No,6,Single,0,PhD,Self-Employed,T1133,2023-05-14,Clothing,1,53.81676302568616,105.8494980894465,Daily,2023-05-14,9.298732098924075,4,10,1148.725727901703,19,93,,Low,48,0
C1134,64,Female,High,Yes,7,Single,0,Bachelor's,Employed,T1134,2023-05-15,Home Goods,2,158.7600990450764,139.02806244330247,Daily,2023-05-15,13.921825677566243,4,2,2068.6233098543303,38,16,Seasonal Discount,Medium,47,0
C1135,63,Other,High,No,10,Divorced,4,PhD,Self-Employed,T1135,2023-05-16,Electronics,5,180.7204340590885,83.00417244067124,Yearly,2023-05-16,11.862055700252808,3,2,6233.020507927496,25,51,,High,46,0
C1136,35,Male,Low,Yes,13,Divorced,1,Bachelor's,Student,T1136,2023-05-17,Clothing,5,149.7433731196818,141.21273115467804,Weekly,2023-05-17,6.712163297969944,5,4,3802.43742823255,35,44,20% Off,High,45,0
C1137,21,Other,High,Yes,11,Single,4,PhD,Employed,T1137,2023-05-18,Clothing,2,183.250866379858,63.29638481237173,Weekly,2023-05-18,8.744172933134937,1,6,3802.5726707765457,32,68,20% Off,Low,44,0
C1138,48,Male,High,No,11,Single,0,Bachelor's,Self-Employed,T1138,2023-05-19,Electronics,3,39.33971787556344,129.22606962437632,Daily,2023-05-19,11.7797599545946,7,8,4235.233486569255,6,72,Seasonal Discount,Low,43,0
C1139,48,Other,Low,No,6,Married,1,Master's,Retired,T1139,2023-05-20,Toys,3,61.78728491720598,150.1585222829869,Weekly,2023-05-20,6.729058415759139,10,1,336.668519844633,49,43,Seasonal Discount,Low,42,0
C1140,40,Female,High,Yes,8,Single,3,High School,Self-Employed,T1140,2023-05-21,Groceries,2,32.6649517401205,147.0408871148593,,2023-05-21,12.152893382918927,3,2,676.2262079734883,13,68,Seasonal Discount,Medium,41,0
C1141,55,Male,Medium,No,4,Married,4,Bachelor's,Student,T1141,2023-05-22,Electronics,5,118.66990145116333,141.67607070569525,Daily,2023-05-22,6.927618209488768,5,6,2917.2013175348748,6,67,Buy One Get One Free,Medium,40,0
C1142,31,Male,High,Yes,13,Single,4,Bachelor's,Employed,T1142,2023-05-23,Home Goods,1,58.12522795627327,123.48770914864888,Weekly,2023-05-23,9.81401991006413,5,1,,29,31,Buy One Get One Free,Low,39,0
C1143,44,Female,High,No,9,Single,2,Master's,Student,T1143,2023-05-24,Toys,2,130.8058701700739,44.749757096057074,Weekly,2023-05-24,6.785057725304087,7,0,3693.401497117881,46,79,Seasonal Discount,Medium,38,0
C1144,45,Female,Low,No,9,Married,3,PhD,Self-Employed,T1144,2023-05-25,Clothing,2,82.14672027731503,19.380707067868208,Monthly,2023-05-25,14.07857812346932,0,3,1914.010482762299,47,92,Seasonal Discount,Medium,37,0
C1145,43,Male,Low,Yes,12,Divorced,2,Master's,Unemployed,T1145,2023-05-26,Home Goods,1,110.3304208501584,107.52236815978613,Monthly,2023-05-26,6.389463421519288,5,8,1581.1816478983687,42,34,20% Off,Low,36,0
C1146,51,Other,High,No,1,Married,3,Master's,Retired,T1146,2023-05-27,Toys,1,66.19654779345697,13.695696343106388,Weekly,2023-05-27,5.800870915786277,9,6,899.2501636125052,32,42,Seasonal Discount,High,35,0
C1147,44,Male,High,No,14,Divorced,4,Bachelor's,Unemployed,T1147,2023-05-28,Toys,2,71.21895939804217,100.3566482600498,Daily,2023-05-28,14.91369007098823,9,8,-139.054737513336,19,77,20% Off,Low,34,0
C1148,52,Female,Low,No,1,Single,4,Bachelor's,Retired,T1148,2023-05-29,Toys,2,78.81181658888426,85.75265620233833,Monthly,2023-05-29,9.307933543920862,4,1,4501.338588715772,49,78,20% Off,Medium,33,0
C1149,31,Female,Medium,Yes,2,Single,0,PhD,Self-Employed,T1149,2023-05-30,Groceries,2,59.609807829332,131.0352884948298,Weekly,2023-05-30,10.871398822095117,0,0,,9,11,,High,32,0
C1150,18,Male,High,Yes,9,Married,3,PhD,Self-Employed,T1150,2023-05-31,Clothing,3,48.63902961327453,5.2625970549878645,Monthly,2023-05-31,10.587443604687774,10,7,4165.302929599975,49,57,Buy One Get One Free,Medium,31,0
C1151,21,Female,Medium,No,1,Divorced,0,Bachelor's,Student,T1151,2023-06-01,Groceries,3,78.30046224781171,24.43784781405996,Daily,2023-06-01,9.637266236754144,4,5,3884.429125653922,40,77,,Medium,30,0
C1152,46,Other,High,No,13,Single,4,Bachelor's,Student,T1152,2023-06-02,Clothing,5,28.23250033057544,,,2023-06-02,5.851858597800414,4,1,552.4093226907364,41,55,Seasonal Discount,High,29,0
C1153,55,Other,Medium,Yes,9,Married,0,Bachelor's,Student,T1153,2023-06-03,Toys,4,56.86907365966125,102.48548827405985,Daily,2023-06-03,8.151890842042395,2,3,48.433541607037455,21,38,Seasonal Discount,Medium,28,0
C1154,58,Other,Low,Yes,13,Married,1,Master's,Unemployed,T1154,2023-06-04,Clothing,1,45.49152671354736,37.20414564226277,Weekly,2023-06-04,12.497540224720405,8,3,4804.542141569031,8,37,,Low,27,0
C1155,33,Other,Low,Yes,7,Married,0,PhD,Student,T1155,2023-06-05,Electronics,1,20.23955206933453,119.33052835204548,Daily,2023-06-05,12.74456772352784,10,3,1686.1774463704312,41,45,Seasonal Discount,High,26,0
C1156,33,Other,Low,No,12,Single,3,PhD,Retired,T1156,2023-06-06,Home Goods,5,188.6320731234988,58.648752888742166,Weekly,2023-06-06,12.716348056920523,8,9,520.996369675013,31,42,20% Off,Low,25,0
C1157,34,Female,Medium,Yes,12,Married,3,Master's,Self-Employed,T1157,2023-06-07,Clothing,3,46.11261017771963,,Weekly,2023-06-07,11.293984965866322,5,4,311.38142887548725,35,100,Seasonal Discount,Medium,24,0
C1158,28,Other,Medium,Yes,13,Single,2,Master's,Unemployed,T1158,2023-06-08,Groceries,1,143.10215628580465,67.14861481721053,Weekly,2023-06-08,5.674058651816404,2,3,1436.0237518341285,19,10,Seasonal Discount,High,23,0
C1159,48,Other,Low,Yes,10,Divorced,4,High School,Employed,T1159,2023-06-09,Clothing,5,195.07787356207584,25.491938121698343,Daily,2023-06-09,13.396364307572856,0,4,3762.141605570027,6,12,Buy One Get One Free,Low,22,0
C1160,31,Other,High,Yes,5,Divorced,1,Bachelor's,Unemployed,T1160,2023-06-10,Home Goods,4,87.12290818892062,87.52883308365571,Daily,2023-06-10,10.511517226231629,4,9,3544.6664108304326,39,20,20% Off,High,21,0
C1161,43,Male,Low,No,9,Single,0,PhD,Employed,T1161,2023-06-11,Electronics,3,94.40508965008684,132.21808764059708,Monthly,2023-06-11,12.012002113235292,3,7,1255.0664788049562,33,70,20% Off,Low,20,0
C1162,42,Male,High,Yes,5,Single,1,PhD,Student,T1162,2023-06-12,Home Goods,2,54.23718650454704,79.78082424316247,Weekly,2023-06-12,5.925676610997473,5,3,3810.949528000282,25,27,Seasonal Discount,High,19,0
C1163,53,Male,Low,No,10,Single,3,Master's,Employed,T1163,2023-06-13,Home Goods,3,91.03465812197412,29.04537644477535,,2023-06-13,10.95217002357076,0,3,1220.0264799688116,9,73,20% Off,High,18,0
C1164,51,Female,Low,Yes,13,Married,0,PhD,Employed,T1164,2023-06-14,Clothing,4,162.19293035245792,34.37105707967084,Monthly,2023-06-14,11.337021491248372,9,1,1570.9499044137551,39,24,,Low,17,0
C1165,21,Male,Low,No,1,Married,2,Master's,Retired,T1165,2023-06-15,Electronics,5,63.32564776223156,79.89069559142547,Yearly,2023-06-15,9.921265665388862,1,9,1276.5021099136811,45,25,,High,16,0
C1166,33,Female,Medium,No,8,Divorced,0,PhD,Self-Employed,T1166,2023-06-16,Electronics,4,131.397578957017,103.2885385100785,Daily,2023-06-16,11.40714310886413,5,2,1040.6970565073048,43,31,20% Off,Low,15,0
C1167,61,Other,High,Yes,15,Married,3,High School,Self-Employed,T1167,2023-06-17,Toys,5,78.58564356987644,147.5789036534872,Monthly,2023-06-17,6.043439896799889,1,4,47.60348075225008,21,84,20% Off,High,14,0
C1168,34,Male,Low,No,1,Single,0,Master's,Retired,T1168,2023-06-18,Electronics,5,149.09552664487606,148.66896779689506,Weekly,2023-06-18,11.431400866504926,7,2,3445.3780116070616,45,81,20% Off,Medium,13,0
C1169,56,Other,Medium,No,15,Single,3,Master's,Unemployed,T1169,2023-06-19,Home Goods,4,186.9651797069424,69.10133273663943,Yearly,2023-06-19,14.668681308312667,2,9,-116.17738740056154,50,69,20% Off,Medium,12,0
C1170,26,Female,Medium,No,5,Married,3,High School,Unemployed,T1170,2023-06-20,Home Goods,1,191.90730854974248,90.99815883787753,Monthly,2023-06-20,10.539648206799146,10,0,3907.8922218663406,28,21,Seasonal Discount,High,11,0
C1171,44,Male,Low,No,9,Married,4,Master's,Self-Employed,T1171,2023-06-21,Electronics,4,74.4800113107401,58.03659259587619,Yearly,2023-06-21,8.454846215008608,4,0,5087.641249490696,38,16,Seasonal Discount,High,10,0
C1172,33,Male,High,No,2,Single,4,Bachelor's,Retired,T1172,2023-06-22,Toys,1,166.1675405109892,43.09646253578973,Weekly,2023-06-22,5.864957945911096,9,9,,46,44,,Low,9,0
C1173,58,Female,Low,No,3,Single,2,Master's,Retired,T1173,2023-06-23,Home Goods,3,105.0496213374278,,Monthly,2023-06-23,8.946431631954633,7,3,1143.665406492215,32,74,Buy One Get One Free,High,8,0
C1174,57,Male,Low,No,1,Married,1,Master's,Student,T1174,2023-06-24,Home Goods,1,78.1101922548774,27.284754402392466,Weekly,2023-06-24,10.348870344606244,2,4,3210.908823334533,45,65,Buy One Get One Free,High,7,0
C1175,65,Other,High,No,4,Married,4,High School,Unemployed,T1175,2023-06-25,Clothing,4,70.04007884037287,129.2502319795947,Daily,2023-06-25,9.824867521735362,6,2,4246.0427146501415,25,91,Seasonal Discount,High,6,0
C1176,40,Other,High,Yes,6,Married,2,PhD,Unemployed,T1176,2023-06-26,Groceries,2,182.0120577393012,63.90566540317324,Weekly,2023-06-26,9.955841494925746,4,5,3713.939819268754,47,99,,High,5,0
C1177,40,Other,High,Yes,11,Single,2,High School,Employed,T1177,2023-06-27,Clothing,2,121.53546024197504,,Weekly,2023-06-27,9.767799181160909,0,3,2846.8052368251183,17,45,Buy One Get One Free,High,4,0
C1178,50,Other,Low,No,14,Divorced,3,Master's,Retired,T1178,2023-06-28,Electronics,5,7.696596733666992,,Daily,2023-06-28,14.842100821543854,5,2,1972.868690297343,18,19,20% Off,Medium,3,0
C1179,55,Male,High,Yes,2,Divorced,1,Master's,Unemployed,T1179,2023-06-29,Groceries,1,154.864876534773,119.44658732685568,,2023-06-29,12.54465620708768,2,6,4618.57557780641,7,78,Seasonal Discount,Low,2,0
C1180,66,Male,Medium,Yes,9,Divorced,3,High School,Unemployed,T1180,2023-06-30,Electronics,5,107.50545629068628,,Monthly,2023-06-30,12.003408384837533,9,5,3856.6482082585367,24,37,20% Off,High,1,0
C1181,35,Male,High,Yes,2,Single,4,Bachelor's,Employed,T1181,2023-07-01,Home Goods,2,167.64739143660358,46.74129236505455,Weekly,2023-07-01,6.744251972501145,3,6,3286.262239219348,21,25,Seasonal Discount,High,0,0
C1182,44,Other,Medium,Yes,15,Single,2,PhD,Retired,T1182,2023-07-02,Home Goods,2,46.26071915349386,14.072450161548767,Monthly,2023-07-02,8.716553930328239,8,1,895.9382076137629,32,53,Seasonal Discount,Medium,-1,0
C1183,19,Other,Medium,No,3,Divorced,0,Master's,Unemployed,T1183,2023-07-03,Toys,4,96.69164553117344,4.451864039945333,Daily,2023-07-03,12.5241563290957,1,4,3332.704930129994,39,94,Buy One Get One Free,Low,-2,0
C1184,49,Female,High,Yes,6,Single,2,Master's,Retired,T1184,2023-07-04,Electronics,4,105.21528213659664,58.87678928122104,Daily,2023-07-04,9.366820202264352,7,1,4737.9890684713255,10,31,Seasonal Discount,Low,-3,0
C1185,70,Male,Medium,Yes,10,Single,3,PhD,Unemployed,T1185,2023-07-05,Clothing,3,69.48560623165729,53.460306831984425,Daily,2023-07-05,10.90247589322198,0,9,5134.37936571793,44,92,Buy One Get One Free,Medium,-4,0
C1186,51,Female,Low,No,13,Married,4,High School,Student,T1186,2023-07-06,Home Goods,4,135.5353687569186,89.8255073577749,Daily,2023-07-06,11.450168057204277,7,10,3692.10171140728,39,57,,Low,-5,0
C1187,66,Female,High,No,9,Divorced,1,Bachelor's,Student,T1187,2023-07-07,Toys,3,191.6145343924736,41.140174200603184,Weekly,2023-07-07,10.413407293275291,8,6,1047.7244126774683,30,25,Seasonal Discount,Medium,-6,0
C1188,35,Female,High,No,2,Married,0,PhD,Self-Employed,T1188,2023-07-08,Groceries,4,163.89859255239864,74.12872744151973,Weekly,2023-07-08,13.246025698199697,1,2,2946.6769595190635,31,94,Buy One Get One Free,Medium,-7,0
C1189,47,Female,High,Yes,4,Divorced,2,Master's,Employed,T1189,2023-07-09,Electronics,1,34.39077879515848,141.09271735371337,Monthly,2023-07-09,14.628142769659158,2,10,1786.506416518611,43,71,Buy One Get One Free,Low,-8,0
C1190,56,Male,Medium,No,1,Single,2,Master's,Employed,T1190,2023-07-10,Electronics,4,167.49868596467985,140.44868664121873,Daily,2023-07-10,10.494749073824448,3,10,317.19320868517974,33,59,20% Off,High,-9,0
C1191,24,Female,Medium,Yes,4,Divorced,0,High School,Employed,T1191,2023-07-11,Groceries,5,30.606077042137123,121.13277893861289,Monthly,2023-07-11,10.396433075959326,10,7,2144.774933650343,32,18,20% Off,Low,-10,0
C1192,42,Other,Medium,No,3,Married,3,Master's,Employed,T1192,2023-07-12,Toys,3,67.07352528010577,,Monthly,2023-07-12,6.2308236598892215,9,10,4903.237348226939,16,67,Seasonal Discount,Low,-11,0
C1193,47,Male,High,No,3,Divorced,4,PhD,Retired,T1193,2023-07-13,Toys,1,18.76430824671252,122.89087586557407,Monthly,2023-07-13,7.367730542452399,1,10,3138.006980889328,8,21,20% Off,Medium,-12,0
C1194,23,Other,High,Yes,5,Married,4,High School,Employed,T1194,2023-07-14,Groceries,2,198.15546815221185,63.68896248463785,,2023-07-14,11.14976367097843,10,8,2676.0011067405767,12,49,,Medium,-13,0
C1195,30,Male,Low,Yes,4,Married,0,High School,Student,T1195,2023-07-15,Home Goods,2,130.847091410371,,Daily,2023-07-15,8.965928345690896,0,2,2784.7593001860505,41,31,Seasonal Discount,Low,-14,0
C1196,47,Female,High,No,8,Married,1,Bachelor's,Employed,T1196,2023-07-16,Groceries,2,87.28526907067854,123.12242530122928,Weekly,2023-07-16,12.707630080622156,0,1,4498.306549471306,11,39,Buy One Get One Free,Medium,-15,0
C1197,61,Male,Medium,No,13,Married,2,PhD,Employed,T1197,2023-07-17,Home Goods,5,196.8110298027973,49.17045766828827,Weekly,2023-07-17,10.541547708051995,1,1,,42,58,20% Off,Medium,-16,0
C1198,42,Male,Low,No,13,Married,0,PhD,Self-Employed,T1198,2023-07-18,Groceries,4,121.88825285452494,70.28002123580795,Weekly,2023-07-18,5.584120139568189,6,5,4174.326660462186,30,30,Buy One Get One Free,Medium,-17,0
C1199,58,Other,High,No,9,Married,2,PhD,Unemployed,T1199,2023-07-19,Groceries,2,29.01602853681539,117.76179163730232,Weekly,2023-07-19,14.395116291075151,5,5,1663.2777053463476,46,26,Buy One Get One Free,Medium,-18,0
C1200,33,Female,Low,Yes,10,Divorced,1,Master's,Self-Employed,T1200,2023-07-20,Groceries,2,134.44661722849756,18.42054738576334,Yearly,2023-07-20,8.240157270245039,5,7,,18,89,Seasonal Discount,Medium,-19,0
C1201,68,Male,Medium,No,1,Single,2,High School,Unemployed,T1201,2023-07-21,Clothing,5,70.77591482953481,147.08450841260228,Weekly,2023-07-21,10.559115930120193,2,0,3117.0801585908644,37,50,20% Off,Medium,-20,0
C1202,37,Other,Medium,No,1,Single,4,Bachelor's,Employed,T1202,2023-07-22,Toys,2,42.45711638465131,104.20185432886947,Monthly,2023-07-22,8.974730559275262,10,8,3646.168797368153,42,44,20% Off,High,-21,0
C1203,55,Female,Medium,Yes,12,Single,4,Master's,Self-Employed,T1203,2023-07-23,Toys,1,120.05817740461772,87.26503274394571,Monthly,2023-07-23,6.984031468775303,5,7,4708.163703561449,15,83,Buy One Get One Free,Medium,-22,0
C1204,29,Female,Medium,No,12,Single,0,PhD,Unemployed,T1204,2023-07-24,Toys,4,85.81743740847578,21.544600856095784,Daily,2023-07-24,10.920140676481552,6,3,4323.431125387722,25,65,20% Off,High,-23,0
C1205,21,Male,Low,Yes,1,Married,3,PhD,Retired,T1205,2023-07-25,Clothing,1,163.5967707916406,122.61618667714453,Monthly,2023-07-25,6.493395409035405,9,3,2514.2505434368986,10,13,Seasonal Discount,Medium,-24,0
C1206,68,Female,High,Yes,2,Married,2,PhD,Employed,T1206,2023-07-26,Toys,3,24.6304527091384,98.34920486863548,Daily,2023-07-26,7.482818375611497,5,2,2106.7628529527983,29,67,Seasonal Discount,High,-25,0
C1207,29,Male,High,No,2,Married,3,PhD,Employed,T1207,2023-07-27,Home Goods,3,78.87678495356741,147.97486009851298,Daily,2023-07-27,10.422353915074105,4,1,3706.8995672932224,50,92,Buy One Get One Free,High,-26,0
C1208,24,Other,Medium,No,2,Single,4,High School,Retired,T1208,2023-07-28,Clothing,4,196.5058840849589,103.56277517679106,Daily,2023-07-28,10.783070662780508,8,8,4500.670815518633,30,27,20% Off,High,-27,0
C1209,58,Male,High,Yes,2,Single,4,High School,Student,T1209,2023-07-29,Home Goods,2,180.04957919640145,96.4847703427357,Daily,2023-07-29,14.23906493009916,4,8,,17,58,20% Off,Low,-28,0
C1210,55,Other,High,No,3,Married,3,Master's,Self-Employed,T1210,2023-07-30,Home Goods,1,115.65247662673606,70.8299445240862,Daily,2023-07-30,9.222769018017392,8,1,1572.8046076221767,8,12,Buy One Get One Free,Low,-29,0
C1211,19,Male,High,No,13,Single,3,High School,Student,T1211,2023-07-31,Groceries,2,162.81831210588376,152.18213019602013,Monthly,2023-07-31,14.443497092048348,5,3,4565.05423149935,47,68,20% Off,High,-30,0
C1212,36,Female,Medium,Yes,14,Single,2,Master's,Employed,T1212,2023-08-01,Clothing,4,137.24694770136594,40.92675183224871,Weekly,2023-08-01,11.44651528717226,1,10,4653.95666885861,20,80,Buy One Get One Free,High,-31,0
C1213,45,Other,High,No,6,Married,0,Bachelor's,Unemployed,T1213,2023-08-02,Electronics,4,197.70712054738573,49.03514860451069,Weekly,2023-08-02,12.092511217609008,3,6,,17,51,20% Off,High,-32,0
C1214,39,Female,Low,Yes,6,Single,3,High School,Retired,T1214,2023-08-03,Groceries,5,159.34671197235906,65.9415775712818,Daily,2023-08-03,9.576744180930373,0,6,1046.8047009297052,7,87,,Medium,-33,0
C1215,25,Female,High,No,14,Divorced,0,Bachelor's,Employed,T1215,2023-08-04,Clothing,1,122.10481059235786,118.2087938899713,Monthly,2023-08-04,9.224755513480012,7,5,2380.544468892632,21,97,Seasonal Discount,High,-34,0
C1216,37,Other,High,No,1,Divorced,3,PhD,Unemployed,T1216,2023-08-05,Electronics,3,198.77089958799507,55.562731213242,Daily,2023-08-05,14.179033576724732,2,0,4388.478942877306,37,25,Seasonal Discount,Medium,-35,0
C1217,54,Male,High,No,15,Divorced,1,High School,Student,T1217,2023-08-06,Electronics,3,122.0606899542187,78.91340422046218,Daily,2023-08-06,8.864371006316826,8,2,3711.9425723129743,36,48,,High,-36,0
